filename,width,height,class,xmin,ymin,xmax,ymax
aug1_IMG_7200.png,3024,4032,red cup,763.0,1573.0,1191.0,2077.0
aug1_IMG_7200.png,3024,4032,red cup,1095.0,1418.0,1500.0,1854.0
aug1_IMG_7200.png,3024,4032,red cup,2218.0,1663.0,2795.0,2068.0
aug1_IMG_7200.png,3024,4032,red cup,1823.0,600.0,2132.0,909.0
aug1_IMG_7201.png,3024,4032,red cup,1069.59423828125,1270.7059326171875,1371.2515869140625,1567.6002197265625
aug1_IMG_7201.png,3024,4032,red cup,1250.1607666015625,1870.114501953125,1548.0966796875,2177.236083984375
aug1_IMG_7201.png,3024,4032,red cup,953.1666259765625,3133.43505859375,1305.8963623046875,3518.48486328125
aug1_IMG_7201.png,3024,4032,red cup,868.2471313476562,2577.64306640625,1153.1146240234375,2896.53173828125
aug1_IMG_7201.png,3024,4032,red cup,996.929931640625,2387.861328125,1296.5701904296875,2715.39892578125
aug1_IMG_7201.png,3024,4032,red cup,1453.7069091796875,2421.9541015625,1792.73779296875,2750.4384765625
aug1_IMG_7201.png,3024,4032,blue cup,281.6659851074219,2319.14111328125,750.3748779296875,2767.77734375
aug1_IMG_7201.png,3024,4032,blue cup,1821.977294921875,2666.50732421875,2205.5537109375,3070.15625
aug1_IMG_7201.png,3024,4032,blue cup,1973.4246826171875,938.9207763671875,2269.838623046875,1239.75732421875
aug1_IMG_7201.png,3024,4032,blue cup,2424.666015625,1423.0670166015625,2694.378662109375,1720.6771240234375
aug1_IMG_7201.png,3024,4032,blue cup,1269.34765625,2211.3134765625,1697.6806640625,2628.759765625
aug1_IMG_7202.png,3024,4032,blue cup,1687.0,1577.0,2264.0,2336.0
aug1_IMG_7202.png,3024,4032,blue cup,1656.0,445.0,2011.0,768.0
aug1_IMG_7202.png,3024,4032,blue cup,620.0,495.0,992.0,745.0
aug1_IMG_7202.png,3024,4032,red cup,1124.0,1800.0,1606.0,2300.0
aug1_IMG_7202.png,3024,4032,red cup,2242.0,1427.0,2724.0,1763.0
aug1_IMG_7202.png,3024,4032,red cup,2461.0,2247.0,3023.0,2832.0
aug1_IMG_7203.png,3024,4032,others,785.230712890625,974.859375,2668.5849609375,2863.31689453125
aug1_IMG_7204.png,3024,4032,others,947.9878540039062,1668.3739013671875,1632.356689453125,2241.989013671875
aug1_IMG_7204.png,3024,4032,others,2068.969970703125,2744.54248046875,2463.330322265625,3306.634033203125
aug1_IMG_7204.png,3024,4032,others,2229.018798828125,2215.100830078125,2479.9755859375,2636.989501953125
aug1_IMG_7205.png,3024,4032,red cup,2144.9345703125,1009.01953125,2294.9345703125,1076.01953125
aug1_IMG_7205.png,3024,4032,red cup,1558.9345703125,956.01953125,1687.9345703125,1056.01953125
aug1_IMG_7205.png,3024,4032,red cup,1382.9345703125,1323.01953125,1628.9345703125,1511.01953125
aug1_IMG_7205.png,3024,4032,red cup,1254.9345703125,1597.01953125,1468.9345703125,1845.01953125
aug1_IMG_7205.png,3024,4032,red cup,1866.9345703125,1776.01953125,2135.9345703125,1987.01953125
aug1_IMG_7205.png,3024,4032,red cup,2647.9345703125,1964.01953125,2980.9345703125,2221.01953125
aug1_IMG_7205.png,3024,4032,red cup,1754.9345703125,1537.01953125,1999.9345703125,1735.01953125
aug1_IMG_7205.png,3024,4032,red cup,1761.9345703125,1418.01953125,1994.9345703125,1578.01953125
aug1_IMG_7205.png,3024,4032,red cup,2199.9345703125,811.01953125,2287.9345703125,873.01953125
aug1_IMG_7205.png,3024,4032,blue cup,2154.9345703125,1478.01953125,2430.9345703125,1637.01953125
aug1_IMG_7205.png,3024,4032,blue cup,511.9346008300781,1573.01953125,870.9346313476562,1823.01953125
aug1_IMG_7205.png,3024,4032,blue cup,1499.9345703125,1590.01953125,1792.9345703125,1842.01953125
aug1_IMG_7205.png,3024,4032,blue cup,2104.9345703125,795.01953125,2206.9345703125,871.01953125
aug1_IMG_7206.png,3024,4032,others,932.0647583007812,1154.8072509765625,2283.84228515625,2500.71484375
aug1_IMG_7207.png,3024,4032,others,718.0,1882.0,1741.0,2718.0
aug1_IMG_7208.png,3024,4032,blue cup,1930.780029296875,2114.02197265625,2480.33544921875,2564.77587890625
aug1_IMG_7208.png,3024,4032,blue cup,808.90869140625,1652.3880615234375,1315.263427734375,2207.7548828125
aug1_IMG_7208.png,3024,4032,blue cup,85.06880187988281,1325.3502197265625,683.0968627929688,1865.8087158203125
aug1_IMG_7208.png,3024,4032,blue cup,958.0319213867188,997.1127319335938,1459.873779296875,1484.951171875
aug1_IMG_7208.png,3024,4032,blue cup,435.3230895996094,514.200439453125,819.9598388671875,870.0524291992188
aug1_IMG_7208.png,3024,4032,blue cup,1812.2957763671875,549.640625,2379.725341796875,1110.068603515625
aug1_IMG_7208.png,3024,4032,blue cup,1114.8223876953125,203.6128387451172,1632.523193359375,791.3306274414062
aug1_IMG_7208.png,3024,4032,red cup,1378.9581298828125,1406.7000732421875,1715.881103515625,1799.63671875
aug1_IMG_7208.png,3024,4032,red cup,1931.269775390625,1385.7122802734375,2395.97119140625,1715.8255615234375
aug1_IMG_7208.png,3024,4032,red cup,2455.574462890625,1122.3934326171875,2915.79541015625,1553.82958984375
aug1_IMG_7208.png,3024,4032,red cup,2382.80078125,723.9967041015625,2718.664794921875,1070.752197265625
aug1_IMG_7208.png,3024,4032,red cup,725.8132934570312,649.987060546875,1090.279052734375,1035.4580078125
aug1_IMG_7209.png,3024,4032,red cup,1569.822265625,1134.580322265625,1920.4627685546875,1599.3828125
aug1_IMG_7209.png,3024,4032,red cup,1715.119384765625,649.7623901367188,2065.760009765625,1003.3681030273438
aug1_IMG_7209.png,3024,4032,red cup,1071.6607666015625,1633.483154296875,1391.907470703125,1875.89208984375
aug1_IMG_7209.png,3024,4032,red cup,680.989501953125,1754.31689453125,1051.6453857421875,1993.7606201171875
aug1_IMG_7209.png,3024,4032,red cup,616.495361328125,1256.1553955078125,838.888916015625,1502.2708740234375
aug1_IMG_7209.png,3024,4032,blue cup,1431.9383544921875,2381.466796875,1816.67919921875,2758.79443359375
aug1_IMG_7209.png,3024,4032,blue cup,667.6458740234375,2034.5328369140625,933.7767944335938,2354.779541015625
aug1_IMG_7209.png,3024,4032,blue cup,546.0707397460938,1832.1546630859375,738.0704956054688,2030.8262939453125
aug1_IMG_7209.png,3024,4032,blue cup,549.0360107421875,1485.220703125,933.7767944335938,1761.7301025390625
aug1_IMG_7209.png,3024,4032,blue cup,964.1705932617188,787.6463623046875,1314.0697021484375,1276.1707763671875
aug1_IMG_7209.png,3024,4032,blue cup,674.3176879882812,798.0247192382812,1014.5797729492188,1141.2520751953125
aug1_IMG_7210.png,4032,3024,blue cup,1623.1400146484375,203.5596923828125,2293.139892578125,1107.5596923828125
aug1_IMG_7210.png,4032,3024,blue cup,3330.139892578125,650.5596923828125,4032.0,1580.5596923828125
aug1_IMG_7210.png,4032,3024,red cup,2460.139892578125,150.5596923828125,2883.139892578125,807.5596923828125
aug1_IMG_7210.png,4032,3024,red cup,1857.1400146484375,1260.5596923828125,2530.139892578125,2040.5596923828125
aug1_IMG_7210.png,4032,3024,red cup,833.1400146484375,893.5596923828125,1517.1400146484375,1660.5596923828125
aug1_IMG_7211.png,3024,4032,red cup,427.0,1459.0,1109.0,2250.0
aug1_IMG_7211.png,3024,4032,red cup,409.0,913.0,927.0,1591.0
aug1_IMG_7211.png,3024,4032,red cup,1854.0,1367.0,2490.0,2072.0
aug1_IMG_7211.png,3024,4032,blue cup,1804.0,2159.0,2795.0,3382.0
aug1_IMG_7211.png,3024,4032,blue cup,1154.0,868.0,1745.0,1791.0
aug1_IMG_7212.png,3024,4032,red cup,1786.33935546875,962.7268676757812,2568.33935546875,1607.7269287109375
aug1_IMG_7212.png,3024,4032,red cup,,,,
aug1_IMG_7213.png,3024,4032,red cup,170.40087890625,1407.6826171875,1098.2027587890625,2109.1337890625
aug1_IMG_7213.png,3024,4032,blue cup,1462.48583984375,797.0073852539062,2479.884765625,1959.412353515625
aug1_IMG_7214.png,3024,4032,blue cup,41.0,1636.0,795.0,2450.0
aug1_IMG_7214.png,3024,4032,blue cup,2636.0,1060.0,3024.0,1845.0
aug1_IMG_7214.png,3024,4032,red cup,995.0,1718.0,1654.0,2236.0
aug1_IMG_7214.png,3024,4032,red cup,1959.0,1527.0,2563.0,2113.0
aug1_IMG_7214.png,3024,4032,red cup,2218.0,854.0,2845.0,1441.0
aug1_IMG_7214.png,3024,4032,red cup,2668.0,2181.0,3024.0,2777.0
aug1_IMG_7215.png,3024,4032,red cup,1491.6824951171875,2141.98876953125,2425.95947265625,3060.65087890625
aug1_IMG_7215.png,3024,4032,red cup,2337.96337890625,1429.6571044921875,3024.0,2429.23388671875
aug1_IMG_7215.png,3024,4032,red cup,2180.858642578125,842.8525390625,2903.196044921875,1594.9871826171875
aug1_IMG_7215.png,3024,4032,blue cup,430.3476257324219,2572.8349609375,1670.953125,3840.802001953125
aug1_IMG_7215.png,3024,4032,blue cup,875.2371826171875,1498.2103271484375,1960.73681640625,2586.431884765625
aug1_IMG_7216.png,3024,4032,blue cup,1.0,1780.0,350.0,2613.0
aug1_IMG_7216.png,3024,4032,blue cup,586.0,959.0,1350.0,1836.0
aug1_IMG_7216.png,3024,4032,blue cup,2645.0,1512.0,3024.0,2282.0
aug1_IMG_7216.png,3024,4032,red cup,1141.0,1891.0,1782.0,2650.0
aug1_IMG_7216.png,3024,4032,red cup,1873.0,1782.0,2441.0,2536.0
aug1_IMG_7216.png,3024,4032,red cup,2177.0,1118.0,2918.0,1795.0
aug1_IMG_7216.png,3024,4032,red cup,2609.0,2779.0,3024.0,3432.0
aug1_IMG_7217.png,4032,3024,red cup,1807.656005859375,879.9112548828125,2320.276611328125,1252.52099609375
aug1_IMG_7217.png,4032,3024,red cup,2400.174560546875,638.305908203125,2838.953125,1005.431884765625
aug1_IMG_7217.png,4032,3024,red cup,1414.5059814453125,828.2738647460938,1833.740478515625,1175.8558349609375
aug1_IMG_7217.png,4032,3024,blue cup,1060.1966552734375,843.93798828125,1539.21533203125,1361.6656494140625
aug1_IMG_7217.png,4032,3024,blue cup,351.1183776855469,2217.541015625,1289.457275390625,3024.0
aug1_IMG_7217.png,4032,3024,blue cup,2106.626953125,1955.346435546875,2952.307861328125,2891.622802734375
aug1_IMG_7218.png,4032,3024,blue cup,2468.854248046875,1795.97509765625,3261.617919921875,2287.55322265625
aug1_IMG_7218.png,4032,3024,blue cup,2404.314453125,1096.7939453125,2989.47509765625,1459.29248046875
aug1_IMG_7218.png,4032,3024,blue cup,52.914642333984375,1634.6256103515625,827.3921508789062,1997.1241455078125
aug1_IMG_7218.png,4032,3024,red cup,690.7828979492188,1215.116943359375,1153.318115234375,1548.572509765625
aug1_IMG_7218.png,4032,3024,red cup,209.9614715576172,1470.0491943359375,676.79931640625,1738.9649658203125
aug1_IMG_7218.png,4032,3024,red cup,762.8523559570312,875.2073974609375,1070.4920654296875,1215.116943359375
aug1_IMG_7219.png,3024,4032,red cup,813.640869140625,2274.583984375,1215.174560546875,2663.37060546875
aug1_IMG_7219.png,3024,4032,red cup,1695.011962890625,1599.898193359375,2039.1837158203125,1931.3228759765625
aug1_IMG_7219.png,3024,4032,red cup,1571.1829833984375,1161.0335693359375,1857.082275390625,1487.90576171875
aug1_IMG_7219.png,3024,4032,blue cup,1550.2413330078125,2167.144287109375,2051.020263671875,2473.07470703125
aug1_IMG_7220.png,3024,4032,blue cup,912.2357788085938,2431.954833984375,1548.2357177734375,3090.954833984375
aug1_IMG_7220.png,3024,4032,blue cup,2129.23583984375,2353.954833984375,2670.23583984375,2958.954833984375
aug1_IMG_7220.png,3024,4032,blue cup,1984.2357177734375,1640.9547119140625,2507.23583984375,2004.9547119140625
aug1_IMG_7220.png,3024,4032,red cup,2738.23583984375,2444.954833984375,3024.0,2890.954833984375
aug1_IMG_7220.png,3024,4032,red cup,1607.2357177734375,2049.954833984375,2079.23583984375,2453.954833984375
aug1_IMG_7220.png,3024,4032,red cup,1139.2357177734375,1708.9547119140625,1466.2357177734375,2199.954833984375
aug1_IMG_7221.png,3024,4032,red cup,463.0,2223.0,1104.0,2800.0
aug1_IMG_7221.png,3024,4032,red cup,1400.0,1486.0,1845.0,1927.0
aug1_IMG_7221.png,3024,4032,red cup,1813.0,1150.0,2300.0,1513.0
aug1_IMG_7221.png,3024,4032,blue cup,2045.0,1777.0,2691.0,2418.0
aug1_IMG_7221.png,3024,4032,blue cup,532.0,1763.0,1227.0,2300.0
aug1_IMG_7221.png,3024,4032,blue cup,832.0,1081.0,1432.0,1458.0
aug1_IMG_7222.png,3024,4032,blue cup,768.0,2250.0,1523.0,2754.0
aug1_IMG_7222.png,3024,4032,blue cup,1923.0,1218.0,2418.0,1813.0
aug1_IMG_7222.png,3024,4032,blue cup,950.0,1291.0,1591.0,1804.0
aug1_IMG_7222.png,3024,4032,red cup,1445.0,1745.0,2000.0,2204.0
aug1_IMG_7222.png,3024,4032,red cup,2182.0,2018.0,2645.0,2532.0
aug1_IMG_7222.png,3024,4032,red cup,491.0,1432.0,941.0,1700.0
aug1_IMG_7223.png,3024,4032,red cup,1329.0,2804.0,1706.0,3159.0
aug1_IMG_7223.png,3024,4032,red cup,0.0,1855.0,338.0,2150.0
aug1_IMG_7223.png,3024,4032,red cup,2011.0,1350.0,2256.0,1636.0
aug1_IMG_7223.png,3024,4032,blue cup,997.0,2027.0,1442.0,2468.0
aug1_IMG_7223.png,3024,4032,blue cup,2061.0,1077.0,2347.0,1423.0
aug1_IMG_7223.png,3024,4032,blue cup,1720.0,768.0,2106.0,1122.0
aug1_IMG_7224.png,3024,4032,blue cup,1076.8963623046875,1402.2913818359375,1355.4256591796875,1667.4449462890625
aug1_IMG_7224.png,3024,4032,blue cup,2210.68359375,937.2891845703125,2532.4873046875,1191.427490234375
aug1_IMG_7224.png,3024,4032,blue cup,1863.7022705078125,894.8016357421875,2124.921875,1059.2440185546875
aug1_IMG_7224.png,3024,4032,red cup,1284.6131591796875,2103.33544921875,1559.9951171875,2385.798828125
aug1_IMG_7224.png,3024,4032,red cup,640.2191162109375,1298.43310546875,873.1136474609375,1502.2158203125
aug1_IMG_7224.png,3024,4032,red cup,1692.1785888671875,959.3197021484375,1874.717529296875,1098.5843505859375
aug1_IMG_7225.png,3024,4032,blue cup,974.0,2100.0,1601.0,2636.0
aug1_IMG_7225.png,3024,4032,blue cup,1988.0,1709.0,2379.0,2259.0
aug1_IMG_7225.png,3024,4032,blue cup,211.0,1436.0,647.0,1954.0
aug1_IMG_7225.png,3024,4032,red cup,1061.0,1545.0,1515.0,1863.0
aug1_IMG_7225.png,3024,4032,red cup,979.0,1218.0,1229.0,1545.0
aug1_IMG_7225.png,3024,4032,red cup,1683.0,1236.0,1915.0,1568.0
aug1_IMG_7225.png,3024,4032,red cup,2147.0,1350.0,2493.0,1604.0
aug1_IMG_7226.png,3024,4032,red cup,1444.421142578125,1701.0694580078125,1700.958251953125,1990.411865234375
aug1_IMG_7226.png,3024,4032,red cup,2073.6259765625,1716.159912109375,2326.882568359375,2017.312255859375
aug1_IMG_7226.png,3024,4032,red cup,1832.1793212890625,1432.722412109375,2025.7303466796875,1665.6397705078125
aug1_IMG_7226.png,3024,4032,red cup,1521.841552734375,1316.591796875,1772.4737548828125,1513.4234619140625
aug1_IMG_7226.png,3024,4032,blue cup,1551.3663330078125,2032.402587890625,2017.2010498046875,2554.00634765625
aug1_IMG_7226.png,3024,4032,blue cup,603.2942504882812,1766.6800537109375,1023.8577270507812,2133.44287109375
aug1_IMG_7226.png,3024,4032,blue cup,981.8670043945312,1382.202392578125,1232.4991455078125,1718.7843017578125
aug1_IMG_7227.png,3024,4032,blue cup,0.0,819.6001586914062,881.985107421875,1785.68408203125
aug1_IMG_7227.png,3024,4032,blue cup,592.3231811523438,280.1392517089844,1387.740966796875,957.6868286132812
aug1_IMG_7227.png,3024,4032,blue cup,1764.706298828125,367.73590087890625,2427.10302734375,1108.426025390625
aug1_IMG_7227.png,3024,4032,red cup,1564.312255859375,1597.125244140625,2237.962158203125,2368.85693359375
aug1_IMG_7227.png,3024,4032,red cup,1168.5103759765625,920.0669555664062,1867.293212890625,1525.06982421875
aug1_IMG_7227.png,3024,4032,red cup,2583.455078125,1367.212646484375,3024.0,1934.711669921875
aug1_IMG_7227.png,3024,4032,red cup,2838.2900390625,1073.331787109375,3024.0,1650.5313720703125
aug1_IMG_7228.png,3024,4032,red cup,2611.22216796875,1965.8094482421875,3024.0,2603.49609375
aug1_IMG_7228.png,3024,4032,red cup,1531.95751953125,1953.8028564453125,2058.916259765625,2583.485107421875
aug1_IMG_7228.png,3024,4032,red cup,331.2921447753906,1577.5943603515625,815.5604858398438,2165.92041015625
aug1_IMG_7228.png,3024,4032,red cup,1343.853271484375,1190.7132568359375,1870.8118896484375,1693.65869140625
aug1_IMG_7228.png,3024,4032,blue cup,355.3054504394531,783.8211669921875,900.941162109375,1336.127197265625
aug1_IMG_7228.png,3024,4032,blue cup,1918.8385009765625,614.3939819335938,2428.454345703125,1202.719970703125
aug1_IMG_7228.png,3024,4032,blue cup,2701.939208984375,881.20849609375,3024.0,1577.5943603515625
aug1_IMG_7229.png,3024,4032,red cup,1268.0,1232.0,1827.0,1877.0
aug1_IMG_7229.png,3024,4032,red cup,504.0,941.0,1000.0,1541.0
aug1_IMG_7229.png,3024,4032,red cup,1813.0,777.0,2273.0,1395.0
aug1_IMG_7230.png,3024,4032,red cup,1830.8590087890625,247.50628662109375,2434.859130859375,1025.5062255859375
aug1_IMG_7230.png,3024,4032,red cup,993.8590087890625,483.50628662109375,1634.8590087890625,979.5062866210938
aug1_IMG_7230.png,3024,4032,red cup,1362.8590087890625,0.0,1784.8590087890625,479.50628662109375
aug1_IMG_7231.png,3024,4032,red cup,0.0,1357.640625,519.7938842773438,2207.640625
aug1_IMG_7231.png,3024,4032,red cup,515.7938842773438,1158.640625,1024.7939453125,1730.640625
aug1_IMG_7231.png,3024,4032,red cup,1461.7939453125,1276.640625,2106.7939453125,2003.640625
aug1_IMG_7232.png,3024,4032,blue cup,1085.732177734375,1758.781982421875,1672.3057861328125,2467.77099609375
aug1_IMG_7232.png,3024,4032,blue cup,1781.605224609375,1123.3880615234375,2337.574951171875,1795.2152099609375
aug1_IMG_7232.png,3024,4032,blue cup,638.333251953125,1245.8033447265625,1118.5220947265625,1931.47509765625
aug1_IMG_7233.png,3024,4032,blue cup,1484.5198974609375,1585.829833984375,2354.37255859375,2652.271484375
aug1_IMG_7233.png,3024,4032,blue cup,476.2093505859375,1383.956298828125,1335.4927978515625,1999.089111328125
aug1_IMG_7233.png,3024,4032,blue cup,1393.6239013671875,884.02880859375,1969.650390625,1657.7010498046875
aug1_IMG_7234.png,3024,4032,blue cup,506.87286376953125,2091.42724609375,1583.0841064453125,3179.217041015625
aug1_IMG_7234.png,3024,4032,blue cup,882.4603881835938,1455.134765625,1642.6260986328125,2224.742431640625
aug1_IMG_7234.png,3024,4032,blue cup,1534.2784423828125,1114.257568359375,2509.580078125,2096.726806640625
aug1_IMG_7235.png,4032,3024,blue cup,875.482666015625,2169.2607421875,1157.84375,2467.4404296875
aug1_IMG_7235.png,4032,3024,blue cup,529.847412109375,1299.240478515625,778.1986083984375,1451.8895263671875
aug1_IMG_7235.png,4032,3024,blue cup,1758.9486083984375,1148.96435546875,1932.95263671875,1370.4239501953125
aug1_IMG_7235.png,4032,3024,blue cup,2119.611572265625,1151.337158203125,2309.43408203125,1352.232666015625
aug1_IMG_7235.png,4032,3024,blue cup,1848.3233642578125,998.6881103515625,2016.7908935546875,1170.3193359375
aug1_IMG_7235.png,4032,3024,blue cup,2478.692626953125,1407.5975341796875,2660.60595703125,1633.8028564453125
aug1_IMG_7235.png,4032,3024,blue cup,2615.52294921875,1040.6072998046875,2787.154296875,1267.6033935546875
aug1_IMG_7235.png,4032,3024,red cup,1590.4810791015625,1607.7022705078125,1735.2208251953125,1805.43408203125
aug1_IMG_7235.png,4032,3024,red cup,2894.720458984375,1534.14599609375,3066.3515625,1727.1322021484375
aug1_IMG_7235.png,4032,3024,red cup,2831.446044921875,874.5125122070312,2995.168212890625,1043.77099609375
aug1_IMG_7235.png,4032,3024,red cup,1245.63671875,1176.646728515625,1394.3310546875,1319.013671875
aug1_IMG_7235.png,4032,3024,red cup,1576.244384765625,1053.2620849609375,1736.01171875,1172.692138671875
aug1_IMG_7235.png,4032,3024,red cup,2313.388671875,930.6683349609375,2426.4912109375,1076.9898681640625
aug1_IMG_7235.png,4032,3024,red cup,2636.087158203125,875.3034057617188,2776.8720703125,990.77880859375
aug1_IMG_7236.png,4032,3024,red cup,1985.8843994140625,1741.4339599609375,2458.881591796875,2215.653564453125
aug1_IMG_7236.png,4032,3024,red cup,2732.58642578125,1719.1669921875,3016.212158203125,2003.871337890625
aug1_IMG_7236.png,4032,3024,red cup,2339.480712890625,768.2400512695312,2541.180419921875,970.8746337890625
aug1_IMG_7236.png,4032,3024,red cup,2546.645751953125,998.7526245117188,2748.83740234375,1198.0677490234375
aug1_IMG_7236.png,4032,3024,red cup,1228.716064453125,0.0,1667.423583984375,344.1226806640625
aug1_IMG_7236.png,4032,3024,red cup,1463.18408203125,0.0,1794.578369140625,306.248779296875
aug1_IMG_7236.png,4032,3024,red cup,1702.159423828125,252.93141174316406,2007.602783203125,558.2308959960938
aug1_IMG_7236.png,4032,3024,blue cup,1725.04736328125,600.5945434570312,2180.28857421875,1058.64013671875
aug1_IMG_7236.png,4032,3024,blue cup,2070.18212890625,571.1312866210938,2380.10693359375,877.604248046875
aug1_IMG_7236.png,4032,3024,blue cup,2125.99365234375,910.239990234375,2529.3095703125,1312.7650146484375
aug1_IMG_7236.png,4032,3024,blue cup,2377.990234375,983.2977294921875,2713.67333984375,1320.562744140625
aug1_IMG_7236.png,4032,3024,blue cup,3097.8681640625,2323.30517578125,3413.73583984375,2635.1455078125
aug1_IMG_7236.png,4032,3024,blue cup,2153.43505859375,1464.864013671875,2581.52880859375,1887.8516845703125
aug1_IMG_7236.png,4032,3024,blue cup,2767.793212890625,1217.53515625,2989.2021484375,1437.21826171875
aug1_IMG_7237.png,4032,3024,blue cup,464.12896728515625,1589.7083740234375,992.9224243164062,2066.588623046875
aug1_IMG_7237.png,4032,3024,blue cup,2872.27587890625,1676.051025390625,3184.742431640625,1956.5711669921875
aug1_IMG_7237.png,4032,3024,blue cup,762.8404541015625,817.5927124023438,1061.1436767578125,1000.0896606445312
aug1_IMG_7237.png,4032,3024,blue cup,1278.8897705078125,846.8685302734375,1495.3466796875,1121.228515625
aug1_IMG_7237.png,4032,3024,blue cup,1430.849609375,822.6216430664062,1643.1629638671875,1010.97509765625
aug1_IMG_7237.png,4032,3024,blue cup,1434.5792236328125,660.7086181640625,1590.9261474609375,868.9686279296875
aug1_IMG_7237.png,4032,3024,blue cup,1851.02587890625,927.8906860351562,2081.29248046875,1088.274169921875
aug1_IMG_7237.png,4032,3024,red cup,781.3043212890625,1095.5589599609375,1081.644287109375,1300.0592041015625
aug1_IMG_7237.png,4032,3024,red cup,697.000732421875,913.796142578125,939.2807006835938,1082.19970703125
aug1_IMG_7237.png,4032,3024,red cup,902.5933227539062,669.599609375,1056.8233642578125,807.8563232421875
aug1_IMG_7237.png,4032,3024,red cup,1038.44970703125,583.3294067382812,1218.669677734375,715.6295776367188
aug1_IMG_7237.png,4032,3024,red cup,1236.43603515625,575.1358642578125,1334.6361083984375,695.2991943359375
aug1_IMG_7237.png,4032,3024,red cup,2063.45263671875,1183.6334228515625,2235.849609375,1421.9200439453125
aug1_IMG_7237.png,4032,3024,red cup,2062.98876953125,905.7072143554688,2191.279052734375,1079.9205322265625
aug1_IMG_7238.png,3024,4032,red cup,75.56201934814453,853.4385986328125,418.56201171875,1200.4385986328125
aug1_IMG_7238.png,3024,4032,red cup,1056.56201171875,739.4385986328125,1418.56201171875,1024.4385986328125
aug1_IMG_7238.png,3024,4032,red cup,2335.56201171875,977.4385986328125,2666.56201171875,1277.4385986328125
aug1_IMG_7238.png,3024,4032,blue cup,1811.56201171875,346.4385986328125,2251.56201171875,681.4385986328125
aug1_IMG_7238.png,3024,4032,blue cup,837.56201171875,0.0,1116.56201171875,215.43858337402344
aug1_IMG_7238.png,3024,4032,blue cup,0.0,0.0,187.56202697753906,5.438586235046387
aug1_IMG_7239.png,3024,4032,blue cup,1948.9132080078125,2468.630859375,2429.9130859375,2941.630859375
aug1_IMG_7239.png,3024,4032,blue cup,1657.9132080078125,1832.630859375,2102.9130859375,2123.630859375
aug1_IMG_7239.png,3024,4032,blue cup,1684.9132080078125,1509.630859375,2052.9130859375,1791.630859375
aug1_IMG_7239.png,3024,4032,red cup,2743.913330078125,3132.630859375,3024.0,3477.630859375
aug1_IMG_7239.png,3024,4032,red cup,2529.913330078125,2264.630859375,2893.913330078125,2495.630859375
aug1_IMG_7239.png,3024,4032,red cup,2734.913330078125,1904.630859375,3020.913330078125,2118.630859375
aug1_IMG_7240.png,3024,4032,red cup,0.0,1386.35498046875,44.702247619628906,1718.04296875
aug1_IMG_7240.png,3024,4032,red cup,1000.4134521484375,1176.9417724609375,1341.9395751953125,1515.6571044921875
aug1_IMG_7240.png,3024,4032,red cup,1793.091552734375,755.3045043945312,2141.64501953125,1006.8814086914062
aug1_IMG_7240.png,3024,4032,blue cup,234.43902587890625,1765.8284912109375,689.8073120117188,2163.572998046875
aug1_IMG_7240.png,3024,4032,blue cup,1566.8128662109375,1671.662841796875,2008.1265869140625,2150.923828125
aug1_IMG_7240.png,3024,4032,blue cup,2831.724609375,1578.9027099609375,3024.0,2017.405517578125
aug1_IMG_7241.png,4032,3024,blue cup,414.0,1466.0,934.0,1883.0
aug1_IMG_7241.png,4032,3024,blue cup,1171.0,776.0,1644.0,1106.0
aug1_IMG_7241.png,4032,3024,blue cup,1944.0,500.0,2287.0,720.0
aug1_IMG_7241.png,4032,3024,red cup,2367.0,1333.0,2764.0,1693.0
aug1_IMG_7241.png,4032,3024,red cup,2247.0,893.0,2564.0,1066.0
aug1_IMG_7241.png,4032,3024,red cup,2527.0,439.0,2773.0,669.0
aug1_IMG_7242.png,3024,4032,others,151.8109130859375,1269.7080078125,2851.81103515625,4032.0
aug1_IMG_7246.png,3024,4032,others,203.90234375,432.718505859375,2537.529296875,3045.39697265625
aug1_IMG_7247.png,3024,4032,others,888.0,1850.0,2665.0,3513.0
aug1_IMG_7248.png,3024,4032,others,226.01547241210938,35.83625793457031,2999.927490234375,1891.18798828125
aug1_IMG_7250.png,3024,4032,others,335.7080993652344,916.5988159179688,2599.237060546875,3235.760009765625
aug1_IMG_7251.png,3024,4032,others,583.0,204.0,2561.0,2713.0
aug1_IMG_7252.png,4032,3024,red cup,3088.75244140625,996.0686645507812,3554.1728515625,1492.7578125
aug1_IMG_7252.png,4032,3024,red cup,3597.468017578125,1429.01806640625,4002.756591796875,1841.5225830078125
aug1_IMG_7252.png,4032,3024,red cup,2054.484375,1588.96875,2418.88330078125,1930.5177001953125
aug1_IMG_7252.png,4032,3024,red cup,992.5556640625,1071.8348388671875,1417.086669921875,1569.7265625
aug1_IMG_7252.png,4032,3024,red cup,334.713134765625,1540.86328125,707.53076171875,1913.6807861328125
aug1_IMG_7252.png,4032,3024,blue cup,3729.758056640625,935.936767578125,4032.0,1509.5947265625
aug1_IMG_7252.png,4032,3024,blue cup,2892.72265625,1396.546875,3361.7509765625,1894.4385986328125
aug1_IMG_7252.png,4032,3024,blue cup,2123.03466796875,1016.5134887695312,2580.036865234375,1641.884765625
aug1_IMG_7252.png,4032,3024,blue cup,1052.6875,1480.7314453125,1569.821533203125,1934.1256103515625
aug1_IMG_7252.png,4032,3024,blue cup,66.525146484375,996.0686645507812,599.29345703125,1629.8583984375
